ID,rock_type
TEST_00835,Mud_Sandstone
TEST_00836,Mud_Sandstone
TEST_00837,Mud_Sandstone
TEST_00838,Mud_Sandstone
TEST_00839,Mud_Sandstone
TEST_00840,Mud_Sandstone
TEST_00841,Basalt
TEST_00842,Mud_Sandstone
TEST_00843,Basalt
TEST_00844,Mud_Sandstone
TEST_00845,Basalt
TEST_00846,Mud_Sandstone
TEST_00847,Mud_Sandstone
TEST_00848,Mud_Sandstone
TEST_00849,Mud_Sandstone
TEST_00850,Mud_Sandstone
TEST_00851,Mud_Sandstone
TEST_00852,Mud_Sandstone
TEST_00853,Mud_Sandstone
TEST_00854,Mud_Sandstone
TEST_00855,Mud_Sandstone
TEST_00856,Mud_Sandstone
TEST_00857,Mud_Sandstone
TEST_00858,Mud_Sandstone
TEST_00859,Mud_Sandstone
TEST_00860,Mud_Sandstone
TEST_00861,Mud_Sandstone
TEST_00862,Mud_Sandstone
TEST_00863,Mud_Sandstone
TEST_00864,Mud_Sandstone
TEST_00865,Mud_Sandstone
TEST_00866,Mud_Sandstone
TEST_00867,Mud_Sandstone
TEST_00868,Mud_Sandstone
TEST_00869,Mud_Sandstone
TEST_00870,Mud_Sandstone
TEST_00871,Mud_Sandstone
TEST_00872,Mud_Sandstone
TEST_00873,Mud_Sandstone
TEST_00874,Mud_Sandstone
TEST_00875,Mud_Sandstone
TEST_00876,Mud_Sandstone
TEST_00877,Mud_Sandstone
TEST_00878,Weathered_Rock
TEST_00879,Andesite
TEST_00880,Mud_Sandstone
TEST_00881,Mud_Sandstone
TEST_00882,Mud_Sandstone
TEST_00883,Mud_Sandstone
TEST_00884,Mud_Sandstone
TEST_00885,Mud_Sandstone
TEST_00886,Mud_Sandstone
TEST_00887,Mud_Sandstone
TEST_00888,Andesite
TEST_00889,Mud_Sandstone
TEST_00890,Mud_Sandstone
TEST_00891,Mud_Sandstone
TEST_00892,Mud_Sandstone
TEST_00893,Mud_Sandstone
TEST_00894,Basalt
TEST_00895,Mud_Sandstone
TEST_00896,Andesite
TEST_00897,Mud_Sandstone
TEST_00898,Mud_Sandstone
TEST_00899,Etc
TEST_00900,Mud_Sandstone
TEST_00901,Mud_Sandstone
TEST_00902,Etc
TEST_00903,Mud_Sandstone
TEST_00904,Mud_Sandstone
TEST_00905,Mud_Sandstone
TEST_00906,Mud_Sandstone
TEST_00907,Mud_Sandstone
TEST_00908,Mud_Sandstone
TEST_00909,Etc
TEST_00910,Andesite
TEST_00911,Andesite
TEST_00912,Mud_Sandstone
TEST_00913,Mud_Sandstone
TEST_00914,Mud_Sandstone
TEST_00915,Mud_Sandstone
TEST_00916,Mud_Sandstone
TEST_00917,Mud_Sandstone
TEST_00918,Etc
TEST_00919,Mud_Sandstone
TEST_00920,Mud_Sandstone
TEST_00921,Mud_Sandstone
TEST_00922,Mud_Sandstone
TEST_00923,Mud_Sandstone
TEST_00924,Mud_Sandstone
TEST_00925,Mud_Sandstone
TEST_00926,Mud_Sandstone
TEST_00927,Mud_Sandstone
TEST_00928,Mud_Sandstone
TEST_00929,Basalt
TEST_00930,Mud_Sandstone
TEST_00931,Andesite
TEST_00932,Mud_Sandstone
TEST_00933,Mud_Sandstone
TEST_00934,Mud_Sandstone
TEST_00935,Mud_Sandstone
TEST_00936,Mud_Sandstone
TEST_00937,Mud_Sandstone
TEST_00938,Mud_Sandstone
TEST_00939,Basalt
TEST_00940,Mud_Sandstone
TEST_00941,Mud_Sandstone
TEST_00942,Mud_Sandstone
TEST_00943,Mud_Sandstone
TEST_00944,Mud_Sandstone
TEST_00945,Andesite
TEST_00946,Mud_Sandstone
TEST_00947,Mud_Sandstone
TEST_00948,Mud_Sandstone
TEST_00949,Mud_Sandstone
TEST_00950,Mud_Sandstone
TEST_00951,Mud_Sandstone
TEST_00952,Mud_Sandstone
TEST_00953,Mud_Sandstone
TEST_00954,Mud_Sandstone
TEST_00955,Mud_Sandstone
TEST_00956,Mud_Sandstone
TEST_00957,Mud_Sandstone
TEST_00958,Mud_Sandstone
TEST_00959,Mud_Sandstone
TEST_00960,Mud_Sandstone
TEST_00961,Basalt
TEST_00962,Mud_Sandstone
TEST_00963,Mud_Sandstone
TEST_00964,Mud_Sandstone
TEST_00965,Mud_Sandstone
TEST_00966,Mud_Sandstone
TEST_00967,Mud_Sandstone
TEST_00968,Mud_Sandstone
TEST_00969,Mud_Sandstone
TEST_00970,Mud_Sandstone
TEST_00971,Mud_Sandstone
TEST_00972,Mud_Sandstone
TEST_00973,Mud_Sandstone
TEST_00974,Mud_Sandstone
TEST_00975,Mud_Sandstone
TEST_00976,Mud_Sandstone
TEST_00977,Mud_Sandstone
TEST_00978,Mud_Sandstone
TEST_00979,Andesite
TEST_00980,Mud_Sandstone
TEST_00981,Mud_Sandstone
TEST_00982,Mud_Sandstone
TEST_00983,Mud_Sandstone
TEST_00984,Mud_Sandstone
TEST_00985,Mud_Sandstone
TEST_00986,Mud_Sandstone
TEST_00987,Mud_Sandstone
TEST_00988,Mud_Sandstone
TEST_00989,Mud_Sandstone
TEST_00990,Mud_Sandstone
TEST_00991,Mud_Sandstone
TEST_00992,Mud_Sandstone
TEST_00993,Mud_Sandstone
TEST_00994,Mud_Sandstone
TEST_00995,Mud_Sandstone
TEST_00996,Mud_Sandstone
TEST_00997,Andesite
TEST_00998,Mud_Sandstone
TEST_00999,Mud_Sandstone
TEST_01000,Mud_Sandstone
TEST_01001,Mud_Sandstone
TEST_01002,Mud_Sandstone
TEST_01003,Mud_Sandstone
TEST_01004,Mud_Sandstone
TEST_01005,Mud_Sandstone
TEST_01006,Mud_Sandstone
TEST_01007,Mud_Sandstone
TEST_01008,Mud_Sandstone
TEST_01009,Mud_Sandstone
TEST_01010,Mud_Sandstone
TEST_01011,Mud_Sandstone
TEST_01012,Mud_Sandstone
TEST_01013,Mud_Sandstone
TEST_01014,Mud_Sandstone
TEST_01015,Mud_Sandstone
TEST_01016,Mud_Sandstone
TEST_01017,Mud_Sandstone
TEST_01018,Mud_Sandstone
TEST_01019,Mud_Sandstone
TEST_01020,Mud_Sandstone
TEST_01021,Mud_Sandstone
TEST_01022,Mud_Sandstone
TEST_01023,Mud_Sandstone
TEST_01024,Mud_Sandstone
TEST_01025,Mud_Sandstone
TEST_01026,Mud_Sandstone
TEST_01027,Mud_Sandstone
TEST_01028,Mud_Sandstone
TEST_01029,Mud_Sandstone
TEST_01030,Mud_Sandstone
TEST_01031,Mud_Sandstone
TEST_01032,Mud_Sandstone
TEST_01033,Andesite
TEST_01034,Andesite
TEST_01035,Mud_Sandstone
TEST_01036,Mud_Sandstone
TEST_01037,Mud_Sandstone
TEST_01038,Mud_Sandstone
TEST_01039,Mud_Sandstone
TEST_01040,Mud_Sandstone
TEST_01041,Mud_Sandstone
TEST_01042,Mud_Sandstone
TEST_01043,Mud_Sandstone
TEST_01044,Basalt
TEST_01045,Mud_Sandstone
TEST_01046,Mud_Sandstone
TEST_01047,Mud_Sandstone
TEST_01048,Mud_Sandstone
TEST_01049,Mud_Sandstone
TEST_01050,Mud_Sandstone
TEST_01051,Mud_Sandstone
TEST_01052,Mud_Sandstone
TEST_01053,Mud_Sandstone
TEST_01054,Mud_Sandstone
TEST_01055,Mud_Sandstone
TEST_01056,Mud_Sandstone
TEST_01057,Mud_Sandstone
TEST_01058,Basalt
TEST_01059,Mud_Sandstone
TEST_01060,Mud_Sandstone
TEST_01061,Andesite
TEST_01062,Mud_Sandstone
TEST_01063,Mud_Sandstone
TEST_01064,Mud_Sandstone
TEST_01065,Mud_Sandstone
TEST_01066,Mud_Sandstone
TEST_01067,Mud_Sandstone
TEST_01068,Mud_Sandstone
TEST_01069,Mud_Sandstone
TEST_01070,Mud_Sandstone
TEST_01071,Mud_Sandstone
TEST_01072,Mud_Sandstone
TEST_01073,Mud_Sandstone
TEST_01074,Mud_Sandstone
TEST_01075,Mud_Sandstone
TEST_01076,Mud_Sandstone
TEST_01077,Mud_Sandstone
TEST_01078,Mud_Sandstone
TEST_01079,Mud_Sandstone
TEST_01080,Mud_Sandstone
TEST_01081,Mud_Sandstone
TEST_01082,Mud_Sandstone
TEST_01083,Mud_Sandstone
TEST_01084,Andesite
TEST_01085,Andesite
TEST_01086,Mud_Sandstone
TEST_01087,Mud_Sandstone
TEST_01088,Andesite
TEST_01089,Mud_Sandstone
TEST_01090,Mud_Sandstone
TEST_01091,Mud_Sandstone
TEST_01092,Mud_Sandstone
TEST_01093,Mud_Sandstone
TEST_01094,Mud_Sandstone
TEST_01095,Mud_Sandstone
TEST_01096,Mud_Sandstone
TEST_01097,Mud_Sandstone
TEST_01098,Basalt
TEST_01099,Mud_Sandstone
TEST_01100,Mud_Sandstone
TEST_01101,Mud_Sandstone
TEST_01102,Mud_Sandstone
TEST_01103,Mud_Sandstone
TEST_01104,Mud_Sandstone
TEST_01105,Mud_Sandstone
TEST_01106,Mud_Sandstone
TEST_01107,Mud_Sandstone
TEST_01108,Mud_Sandstone
TEST_01109,Mud_Sandstone
TEST_01110,Mud_Sandstone
TEST_01111,Mud_Sandstone
TEST_01112,Mud_Sandstone
TEST_01113,Mud_Sandstone
TEST_01114,Mud_Sandstone
TEST_01115,Mud_Sandstone
TEST_01116,Mud_Sandstone
TEST_01117,Mud_Sandstone
TEST_01118,Basalt
TEST_01119,Basalt
TEST_01120,Basalt
TEST_01121,Mud_Sandstone
TEST_01122,Andesite
TEST_01123,Mud_Sandstone
TEST_01124,Weathered_Rock
TEST_01125,Mud_Sandstone
TEST_01126,Mud_Sandstone
TEST_01127,Mud_Sandstone
TEST_01128,Mud_Sandstone
TEST_01129,Mud_Sandstone
TEST_01130,Mud_Sandstone
TEST_01131,Mud_Sandstone
TEST_01132,Andesite
TEST_01133,Mud_Sandstone
TEST_01134,Mud_Sandstone
TEST_01135,Mud_Sandstone
TEST_01136,Mud_Sandstone
TEST_01137,Mud_Sandstone
TEST_01138,Etc
TEST_01139,Weathered_Rock
TEST_01140,Mud_Sandstone
TEST_01141,Mud_Sandstone
TEST_01142,Mud_Sandstone
TEST_01143,Mud_Sandstone
TEST_01144,Gneiss
TEST_01145,Mud_Sandstone
TEST_01146,Etc
TEST_01147,Mud_Sandstone
TEST_01148,Mud_Sandstone
TEST_01149,Mud_Sandstone
TEST_01150,Mud_Sandstone
TEST_01151,Mud_Sandstone
TEST_01152,Mud_Sandstone
TEST_01153,Mud_Sandstone
TEST_01154,Mud_Sandstone
TEST_01155,Basalt
TEST_01156,Mud_Sandstone
TEST_01157,Mud_Sandstone
TEST_01158,Etc
TEST_01159,Mud_Sandstone
TEST_01160,Mud_Sandstone
TEST_01161,Mud_Sandstone
TEST_01162,Andesite
TEST_01163,Mud_Sandstone
TEST_01164,Andesite
TEST_01165,Etc
TEST_01166,Mud_Sandstone
TEST_01167,Mud_Sandstone
TEST_01168,Andesite
TEST_01169,Mud_Sandstone
TEST_01170,Mud_Sandstone
TEST_01171,Mud_Sandstone
TEST_01172,Basalt
TEST_01173,Andesite
TEST_01174,Mud_Sandstone
TEST_01175,Basalt
TEST_01176,Mud_Sandstone
TEST_01177,Mud_Sandstone
TEST_01178,Mud_Sandstone
TEST_01179,Mud_Sandstone
TEST_01180,Mud_Sandstone
TEST_01181,Mud_Sandstone
TEST_01182,Etc
TEST_01183,Mud_Sandstone
TEST_01184,Mud_Sandstone
TEST_01185,Mud_Sandstone
TEST_01186,Mud_Sandstone
TEST_01187,Mud_Sandstone
TEST_01188,Mud_Sandstone
TEST_01189,Mud_Sandstone
TEST_01190,Mud_Sandstone
TEST_01191,Etc
TEST_01192,Andesite
TEST_01193,Mud_Sandstone
TEST_01194,Mud_Sandstone
TEST_01195,Mud_Sandstone
TEST_01196,Mud_Sandstone
TEST_01197,Mud_Sandstone
TEST_01198,Mud_Sandstone
TEST_01199,Mud_Sandstone
TEST_01200,Mud_Sandstone
TEST_01201,Mud_Sandstone
TEST_01202,Mud_Sandstone
TEST_01203,Mud_Sandstone
TEST_01204,Mud_Sandstone
TEST_01205,Mud_Sandstone
TEST_01206,Mud_Sandstone
TEST_01207,Mud_Sandstone
TEST_01208,Mud_Sandstone
TEST_01209,Mud_Sandstone
TEST_01210,Mud_Sandstone
TEST_01211,Andesite
TEST_01212,Mud_Sandstone
TEST_01213,Mud_Sandstone
TEST_01214,Mud_Sandstone
TEST_01215,Mud_Sandstone
TEST_01216,Mud_Sandstone
TEST_01217,Weathered_Rock
TEST_01218,Mud_Sandstone
TEST_01219,Mud_Sandstone
TEST_01220,Mud_Sandstone
TEST_01221,Mud_Sandstone
TEST_01222,Mud_Sandstone
TEST_01223,Mud_Sandstone
TEST_01224,Mud_Sandstone
TEST_01225,Mud_Sandstone
TEST_01226,Mud_Sandstone
TEST_01227,Basalt
TEST_01228,Mud_Sandstone
TEST_01229,Mud_Sandstone
TEST_01230,Mud_Sandstone
TEST_01231,Mud_Sandstone
TEST_01232,Andesite
TEST_01233,Mud_Sandstone
TEST_01234,Mud_Sandstone
TEST_01235,Mud_Sandstone
TEST_01236,Mud_Sandstone
TEST_01237,Mud_Sandstone
TEST_01238,Mud_Sandstone
TEST_01239,Mud_Sandstone
TEST_01240,Mud_Sandstone
TEST_01241,Mud_Sandstone
TEST_01242,Mud_Sandstone
TEST_01243,Mud_Sandstone
TEST_01244,Mud_Sandstone
TEST_01245,Basalt
TEST_01246,Mud_Sandstone
TEST_01247,Mud_Sandstone
TEST_01248,Mud_Sandstone
TEST_01249,Mud_Sandstone
TEST_01250,Mud_Sandstone
TEST_01251,Mud_Sandstone
TEST_01252,Mud_Sandstone
TEST_01253,Mud_Sandstone
TEST_01254,Mud_Sandstone
TEST_01255,Mud_Sandstone
TEST_01256,Mud_Sandstone
TEST_01257,Mud_Sandstone
TEST_01258,Mud_Sandstone
TEST_01259,Mud_Sandstone
TEST_01260,Mud_Sandstone
TEST_01261,Mud_Sandstone
TEST_01262,Mud_Sandstone
TEST_01263,Mud_Sandstone
TEST_01264,Mud_Sandstone
TEST_01265,Mud_Sandstone
TEST_01266,Mud_Sandstone
TEST_01267,Mud_Sandstone
TEST_01268,Etc
TEST_01269,Mud_Sandstone
TEST_01270,Mud_Sandstone
TEST_01271,Mud_Sandstone
TEST_01272,Mud_Sandstone
TEST_01273,Mud_Sandstone
TEST_01274,Mud_Sandstone
TEST_01275,Mud_Sandstone
TEST_01276,Mud_Sandstone
TEST_01277,Mud_Sandstone
TEST_01278,Mud_Sandstone
TEST_01279,Mud_Sandstone
TEST_01280,Andesite
TEST_01281,Mud_Sandstone
TEST_01282,Mud_Sandstone
TEST_01283,Basalt
TEST_01284,Mud_Sandstone
TEST_01285,Mud_Sandstone
TEST_01286,Mud_Sandstone
TEST_01287,Andesite
TEST_01288,Mud_Sandstone
TEST_01289,Mud_Sandstone
TEST_01290,Mud_Sandstone
TEST_01291,Mud_Sandstone
TEST_01292,Mud_Sandstone
TEST_01293,Mud_Sandstone
TEST_01294,Mud_Sandstone
TEST_01295,Mud_Sandstone
TEST_01296,Mud_Sandstone
TEST_01297,Mud_Sandstone
TEST_01298,Andesite
TEST_01299,Basalt
TEST_01300,Etc
TEST_01301,Etc
TEST_01302,Etc
TEST_01303,Etc
TEST_01304,Etc
TEST_01305,Etc
TEST_01306,Etc
TEST_01307,Etc
TEST_01308,Etc
TEST_01309,Etc
TEST_01310,Etc
TEST_01311,Etc
TEST_01312,Etc
TEST_01313,Weathered_Rock
TEST_01314,Etc
TEST_01315,Etc
TEST_01316,Etc
TEST_01317,Etc
TEST_01318,Etc
TEST_01319,Etc
TEST_01320,Etc
TEST_01321,Basalt
TEST_01322,Etc
TEST_01323,Etc
TEST_01324,Etc
TEST_01325,Etc
TEST_01326,Etc
TEST_01327,Basalt
TEST_01328,Etc
TEST_01329,Etc
TEST_01330,Etc
TEST_01331,Etc
TEST_01332,Etc
TEST_01333,Etc
TEST_01334,Etc
TEST_01335,Etc
TEST_01336,Etc
TEST_01337,Gneiss
TEST_01338,Etc
TEST_01339,Etc
TEST_01340,Etc
TEST_01341,Etc
TEST_01342,Etc
TEST_01343,Etc
TEST_01344,Etc
TEST_01345,Etc
TEST_01346,Etc
TEST_01347,Etc
TEST_01348,Etc
TEST_01349,Etc
TEST_01350,Etc
TEST_01351,Etc
TEST_01352,Etc
TEST_01353,Etc
TEST_01354,Etc
TEST_01355,Etc
TEST_01356,Etc
TEST_01357,Granite
TEST_01358,Etc
TEST_01359,Etc
TEST_01360,Etc
TEST_01361,Etc
TEST_01362,Etc
TEST_01363,Etc
TEST_01364,Etc
TEST_01365,Etc
TEST_01366,Etc
TEST_01367,Etc
TEST_01368,Etc
TEST_01369,Etc
TEST_01370,Etc
TEST_01371,Etc
TEST_01372,Etc
TEST_01373,Weathered_Rock
TEST_01374,Etc
TEST_01375,Etc
TEST_01376,Etc
TEST_01377,Etc
TEST_01378,Etc
TEST_01379,Etc
TEST_01380,Etc
TEST_01381,Etc
TEST_01382,Etc
TEST_01383,Etc
TEST_01384,Weathered_Rock
TEST_01385,Etc
TEST_01386,Etc
TEST_01387,Etc
TEST_01388,Weathered_Rock
TEST_01389,Etc
TEST_01390,Etc
TEST_01391,Etc
TEST_01392,Etc
TEST_01393,Etc
TEST_01394,Etc
TEST_01395,Etc
TEST_01396,Etc
TEST_01397,Etc
TEST_01398,Etc
TEST_01399,Etc
TEST_01400,Granite
TEST_01401,Etc
TEST_01402,Granite
TEST_01403,Etc
TEST_01404,Granite
TEST_01405,Granite
TEST_01406,Etc
TEST_01407,Andesite
TEST_01408,Weathered_Rock
TEST_01409,Granite
TEST_01410,Etc
TEST_01411,Etc
TEST_01412,Etc
TEST_01413,Etc
TEST_01414,Granite
TEST_01415,Etc
TEST_01416,Etc
TEST_01417,Granite
TEST_01418,Weathered_Rock
TEST_01419,Etc
TEST_01420,Etc
TEST_01421,Etc
TEST_01422,Granite
TEST_01423,Etc
TEST_01424,Etc
TEST_01425,Etc
TEST_01426,Etc
TEST_01427,Granite
TEST_01428,Etc
TEST_01429,Gneiss
TEST_01430,Granite
TEST_01431,Granite
TEST_01432,Granite
TEST_01433,Etc
TEST_01434,Granite
TEST_01435,Granite
TEST_01436,Etc
TEST_01437,Etc
TEST_01438,Andesite
TEST_01439,Etc
TEST_01440,Etc
TEST_01441,Granite
TEST_01442,Etc
TEST_01443,Granite
TEST_01444,Etc
TEST_01445,Etc
TEST_01446,Etc
TEST_01447,Etc
TEST_01448,Etc
TEST_01449,Etc
TEST_01450,Etc
TEST_01451,Etc
TEST_01452,Etc
TEST_01453,Etc
TEST_01454,Granite
TEST_01455,Etc
TEST_01456,Etc
TEST_01457,Etc
TEST_01458,Andesite
TEST_01459,Etc
TEST_01460,Etc
TEST_01461,Etc
TEST_01462,Etc
TEST_01463,Etc
TEST_01464,Etc
TEST_01465,Etc
TEST_01466,Etc
TEST_01467,Etc
TEST_01468,Granite
TEST_01469,Etc
TEST_01470,Etc
TEST_01471,Etc
TEST_01472,Etc
TEST_01473,Etc
TEST_01474,Etc
TEST_01475,Etc
TEST_01476,Etc
TEST_01477,Etc
TEST_01478,Granite
TEST_01479,Etc
TEST_01480,Etc
TEST_01481,Etc
TEST_01482,Granite
TEST_01483,Etc
TEST_01484,Weathered_Rock
TEST_01485,Etc
TEST_01486,Etc
TEST_01487,Etc
TEST_01488,Etc
TEST_01489,Etc
TEST_01490,Etc
TEST_01491,Etc
TEST_01492,Etc
TEST_01493,Etc
TEST_01494,Andesite
TEST_01495,Etc
TEST_01496,Etc
TEST_01497,Etc
TEST_01498,Etc
TEST_01499,Etc
TEST_01500,Etc
TEST_01501,Etc
TEST_01502,Etc
TEST_01503,Andesite
TEST_01504,Gneiss
TEST_01505,Etc
TEST_01506,Etc
TEST_01507,Etc
TEST_01508,Etc
TEST_01509,Etc
TEST_01510,Etc
TEST_01511,Etc
TEST_01512,Etc
TEST_01513,Etc
TEST_01514,Etc
TEST_01515,Etc
TEST_01516,Etc
TEST_01517,Etc
TEST_01518,Etc
TEST_01519,Etc
TEST_01520,Etc
TEST_01521,Etc
TEST_01522,Etc
TEST_01523,Etc
TEST_01524,Etc
TEST_01525,Etc
TEST_01526,Etc
TEST_01527,Etc
TEST_01528,Etc
TEST_01529,Etc
TEST_01530,Etc
TEST_01531,Etc
TEST_01532,Etc
TEST_01533,Etc
TEST_01534,Etc
TEST_01535,Etc
TEST_01536,Andesite
TEST_01537,Etc
TEST_01538,Etc
TEST_01539,Etc
TEST_01540,Etc
TEST_01541,Etc
TEST_01542,Etc
TEST_01543,Etc
TEST_01544,Etc
TEST_01545,Etc
TEST_01546,Etc
TEST_01547,Etc
TEST_01548,Etc
TEST_01549,Etc
TEST_01550,Etc
TEST_01551,Etc
TEST_01552,Etc
TEST_01553,Etc
TEST_01554,Granite
TEST_01555,Etc
TEST_01556,Etc
TEST_01557,Granite
TEST_01558,Weathered_Rock
TEST_01559,Etc
TEST_01560,Etc
TEST_01561,Weathered_Rock
TEST_01562,Etc
TEST_01563,Etc
TEST_01564,Etc
TEST_01565,Etc
TEST_01566,Etc
TEST_01567,Etc
TEST_01568,Etc
TEST_01569,Etc
TEST_01570,Etc
TEST_01571,Etc
TEST_01572,Basalt
TEST_01573,Etc
TEST_01574,Etc
TEST_01575,Etc
TEST_01576,Weathered_Rock
TEST_01577,Etc
TEST_01578,Andesite
TEST_01579,Etc
TEST_01580,Etc
TEST_01581,Etc
TEST_01582,Andesite
TEST_01583,Etc
TEST_01584,Etc
TEST_01585,Andesite
TEST_01586,Etc
TEST_01587,Etc
TEST_01588,Etc
TEST_01589,Etc
TEST_01590,Etc
TEST_01591,Etc
TEST_01592,Etc
TEST_01593,Etc
TEST_01594,Etc
TEST_01595,Etc
TEST_01596,Etc
TEST_01597,Etc
TEST_01598,Etc
TEST_01599,Etc
TEST_01600,Etc
TEST_01601,Etc
TEST_01602,Etc
TEST_01603,Etc
TEST_01604,Etc
TEST_01605,Etc
TEST_01606,Etc
TEST_01607,Etc
TEST_01608,Etc
TEST_01609,Etc
TEST_01610,Granite
TEST_01611,Granite
TEST_01612,Etc
TEST_01613,Granite
TEST_01614,Etc
TEST_01615,Etc
TEST_01616,Etc
TEST_01617,Etc
TEST_01618,Etc
TEST_01619,Etc
TEST_01620,Etc
TEST_01621,Etc
TEST_01622,Etc
TEST_01623,Etc
TEST_01624,Etc
TEST_01625,Etc
TEST_01626,Basalt
TEST_01627,Etc
TEST_01628,Etc
TEST_01629,Etc
TEST_01630,Etc
TEST_01631,Etc
TEST_01632,Etc
TEST_01633,Etc
TEST_01634,Etc
TEST_01635,Etc
TEST_01636,Etc
TEST_01637,Etc
TEST_01638,Etc
TEST_01639,Etc
TEST_01640,Etc
TEST_01641,Etc
TEST_01642,Etc
TEST_01643,Etc
TEST_01644,Etc
TEST_01645,Etc
TEST_01646,Etc
TEST_01647,Etc
TEST_01648,Weathered_Rock
TEST_01649,Etc
TEST_01650,Etc
TEST_01651,Etc
TEST_01652,Etc
TEST_01653,Etc
TEST_01654,Etc
TEST_01655,Etc
TEST_01656,Etc
TEST_01657,Etc
TEST_01658,Etc
TEST_01659,Etc
TEST_01660,Etc
TEST_01661,Etc
TEST_01662,Etc
TEST_01663,Etc
TEST_01664,Etc
TEST_01665,Etc
TEST_01666,Etc
TEST_01667,Etc
TEST_01668,Etc
TEST_01669,Etc
TEST_01670,Etc
TEST_01671,Etc
TEST_01672,Etc
TEST_01673,Etc
TEST_01674,Etc
TEST_01675,Etc
TEST_01676,Etc
TEST_01677,Etc
TEST_01678,Etc
TEST_01679,Etc
TEST_01680,Etc
TEST_01681,Etc
TEST_01682,Etc
TEST_01683,Etc
TEST_01684,Etc
TEST_01685,Etc
TEST_01686,Etc
TEST_01687,Etc
TEST_01688,Etc
TEST_01689,Etc
TEST_01690,Etc
TEST_01691,Etc
TEST_01692,Etc
TEST_01693,Etc
TEST_01694,Etc
TEST_01695,Etc
TEST_01696,Etc
TEST_01697,Etc
TEST_01698,Etc
TEST_01699,Etc
TEST_01700,Etc
TEST_01701,Etc
TEST_01702,Etc
TEST_01703,Etc
TEST_01704,Etc
TEST_01705,Etc
TEST_01706,Etc
TEST_01707,Etc
TEST_01708,Etc
TEST_01709,Etc
TEST_01710,Etc
TEST_01711,Etc
TEST_01712,Etc
TEST_01713,Etc
TEST_01714,Etc
TEST_01715,Etc
TEST_01716,Etc
TEST_01717,Etc
TEST_01718,Etc
TEST_01719,Etc
TEST_01720,Etc
TEST_01721,Etc
TEST_01722,Etc
TEST_01723,Basalt
TEST_01724,Granite
TEST_01725,Etc
TEST_01726,Weathered_Rock
TEST_01727,Etc
TEST_01728,Etc
TEST_01729,Etc
TEST_01730,Etc
TEST_01731,Etc
TEST_01732,Weathered_Rock
TEST_01733,Etc
TEST_01734,Etc
TEST_01735,Etc
TEST_01736,Etc
TEST_01737,Etc
TEST_01738,Etc
TEST_01739,Etc
TEST_01740,Etc
TEST_01741,Etc
TEST_01742,Etc
TEST_01743,Etc
TEST_01744,Etc
TEST_01745,Etc
TEST_01746,Etc
TEST_01747,Etc
TEST_01748,Etc
TEST_01749,Etc
TEST_01750,Etc
TEST_01751,Etc
TEST_01752,Etc
TEST_01753,Etc
TEST_01754,Etc
TEST_01755,Etc
TEST_01756,Etc
TEST_01757,Etc
TEST_01758,Andesite
TEST_01759,Etc
TEST_01760,Etc
TEST_01761,Etc
TEST_01762,Etc
TEST_01763,Etc
TEST_01764,Etc
TEST_01765,Etc
TEST_01766,Etc
TEST_01767,Etc
TEST_01768,Etc
TEST_01769,Andesite
TEST_01770,Etc
TEST_01771,Etc
TEST_01772,Etc
TEST_01773,Etc
TEST_01774,Etc
TEST_01775,Etc
TEST_01776,Etc
TEST_01777,Etc
TEST_01778,Andesite
TEST_01779,Etc
TEST_01780,Etc
TEST_01781,Etc
TEST_01782,Etc
TEST_01783,Etc
TEST_01784,Etc
TEST_01785,Etc
TEST_01786,Andesite
TEST_01787,Etc
TEST_01788,Etc
TEST_01789,Weathered_Rock
TEST_01790,Etc
TEST_01791,Etc
TEST_01792,Weathered_Rock
TEST_01793,Weathered_Rock
TEST_01794,Mud_Sandstone
TEST_01795,Mud_Sandstone
TEST_01796,Mud_Sandstone
TEST_01797,Mud_Sandstone
TEST_01798,Mud_Sandstone
TEST_01799,Weathered_Rock
TEST_01800,Mud_Sandstone
TEST_01801,Weathered_Rock
TEST_01802,Mud_Sandstone
TEST_01803,Weathered_Rock
TEST_01804,Mud_Sandstone
TEST_01805,Weathered_Rock
TEST_01806,Weathered_Rock
TEST_01807,Mud_Sandstone
TEST_01808,Mud_Sandstone
TEST_01809,Mud_Sandstone
TEST_01810,Weathered_Rock
TEST_01811,Weathered_Rock
TEST_01812,Mud_Sandstone
TEST_01813,Mud_Sandstone
TEST_01814,Weathered_Rock
TEST_01815,Weathered_Rock
TEST_01816,Mud_Sandstone
TEST_01817,Weathered_Rock
TEST_01818,Mud_Sandstone
TEST_01819,Mud_Sandstone
TEST_01820,Mud_Sandstone
TEST_01821,Mud_Sandstone
TEST_01822,Weathered_Rock
TEST_01823,Mud_Sandstone
TEST_01824,Mud_Sandstone
TEST_01825,Weathered_Rock
TEST_01826,Weathered_Rock
TEST_01827,Weathered_Rock
TEST_01828,Weathered_Rock
TEST_01829,Weathered_Rock
TEST_01830,Mud_Sandstone
TEST_01831,Mud_Sandstone
TEST_01832,Weathered_Rock
TEST_01833,Mud_Sandstone
TEST_01834,Mud_Sandstone
TEST_01835,Weathered_Rock
TEST_01836,Mud_Sandstone
TEST_01837,Weathered_Rock
TEST_01838,Mud_Sandstone
TEST_01839,Mud_Sandstone
TEST_01840,Mud_Sandstone
TEST_01841,Mud_Sandstone
TEST_01842,Weathered_Rock
TEST_01843,Mud_Sandstone
TEST_01844,Mud_Sandstone
